Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center
More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2
Site latitude (positive means North);10.000
Site longitude (positive means East);39.000
Site altitude (m);2041
Date beginning;2015-01-01
Date end;2015-12-31
Time reference (decimal hour);UT
Summarization (period of integration);Hour (h)
Date - Instant;The date or instant given for each value corresponds to the end of the summarization
Temperature;Temperature at 2 m above ground in K
Relative humidity;Relative humidity at 2 m above ground in %
Pressure;Pressure at ground level in hPa
Wind speed;Wind speed at 10 m above ground in m/s
Wind direction;Wind direction at 10 m above ground in degrees (0 means from North, 90 from East...)
Rainfall;Rainfall in kg/m2 (Rain depth in cm can be obtained by dividing the values by 10)
Snowfall;Snowfall in kg/m2
Snow depth;Snow depth in m

MERRA 2 meteorological data
Year;Month;Day;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;
2015;7;13;6.0000;293.0481;55.7809;802.4601;1.8894;226.4728;0.2160;0.0000;0.0000;
2015;7;13;7.0000;294.8184;48.8758;802.4716;1.9977;221.9644;0.1836;0.0000;0.0000;
2015;7;13;8.0000;296.3725;43.3203;802.1691;2.1520;218.3382;0.1908;0.0000;0.0000;
2015;7;13;9.0000;297.3523;39.7747;801.6054;2.2100;220.2961;0.2952;0.0000;0.0000;
2015;7;13;10.0000;297.7237;38.2975;800.9883;2.1176;230.3665;0.5220;0.0000;0.0000;
2015;7;13;11.0000;297.3520;38.9596;800.4580;1.7543;247.8562;0.9756;0.0000;0.0000;
2015;7;13;12.0000;296.3203;42.0792;800.2385;1.3254;280.8905;1.6632;0.0000;0.0000;
2015;7;13;13.0000;294.9248;47.3124;800.3310;1.3354;322.1611;2.5272;0.0000;0.0000;
2015;7;13;14.0000;293.5274;53.4149;800.6731;1.5032;343.8489;3.5136;0.0000;0.0000;
2015;7;13;15.0000;292.3403;59.2620;801.1733;1.5425;355.2324;4.2120;0.0000;0.0000;
2015;7;13;16.0000;291.4363;64.1717;801.7165;1.4577;352.5022;4.1292;0.0000;0.0000;
2015;7;13;17.0000;290.9152;67.5911;802.2200;1.2691;324.6484;3.1356;0.0000;0.0000;
2015;7;13;18.0000;290.6267;69.8321;802.5836;1.4817;282.8848;1.5156;0.0000;0.0000;
2015;7;13;19.0000;290.5034;71.0859;802.6973;1.6816;258.2068;0.4104;0.0000;0.0000;
2015;7;13;20.0000;290.2482;71.9616;802.5360;1.5692;248.8646;0.1728;0.0000;0.0000;
2015;7;13;21.0000;290.0002;72.1310;802.3400;1.3921;266.8079;0.2988;0.0000;0.0000;
2015;7;13;22.0000;289.6801;72.3871;801.9998;1.6273;280.6020;0.6192;0.0000;0.0000;
2015;7;13;23.0000;289.5011;72.6324;801.4972;1.8030;275.8056;0.6804;0.0000;0.0000;
2015;7;13;24.0000;289.3096;72.5987;801.0310;1.8345;264.5013;0.4212;0.0000;0.0000;
2015;7;14;1.0000;289.0998;72.1611;800.8703;1.7475;261.2770;0.3564;0.0000;0.0000;
2015;7;14;2.0000;289.0262;71.5889;801.1795;1.5097;273.3994;0.5436;0.0000;0.0000;
2015;7;14;3.0000;289.1250;70.3504;801.9676;1.0044;299.6803;0.8352;0.0000;0.0000;
2015;7;14;4.0000;289.2923;69.5501;802.6889;0.6677;345.8015;0.7128;0.0000;0.0000;
2015;7;14;5.0000;289.8207;67.1536;803.3309;0.8895;26.2038;0.6552;0.0000;0.0000;
2015;7;14;6.0000;290.3941;63.2233;803.7202;1.0605;39.8301;0.6012;0.0000;0.0000;
2015;7;14;7.0000;291.1965;59.6559;803.7694;1.0394;43.4044;0.4680;0.0000;0.0000;
2015;7;14;8.0000;292.3453;54.0889;803.4841;1.0772;45.1492;0.3528;0.0000;0.0000;
2015;7;14;9.0000;293.3303;49.2850;802.9572;0.8700;50.6972;0.2556;0.0000;0.0000;
2015;7;14;10.0000;294.0353;46.2141;802.3089;0.5563;57.7462;0.1872;0.0000;0.0000;
2015;7;14;11.0000;294.4422;44.4582;801.7287;0.3129;58.8914;0.1908;0.0000;0.0000;
2015;7;14;12.0000;294.4265;44.1298;801.3311;0.0829;6.5299;0.2160;0.0000;0.0000;
2015;7;14;13.0000;294.0352;45.0538;801.1442;0.2599;266.6444;0.2304;0.0000;0.0000;
2015;7;14;14.0000;293.4463;46.9626;801.2646;0.5317;255.4600;0.2124;0.0000;0.0000;
2015;7;14;15.0000;292.7129;50.5149;801.6513;0.7995;245.4287;0.1908;0.0000;0.0000;
2015;7;14;16.0000;291.8174;56.3996;802.0728;0.8642;231.8879;0.1368;0.0000;0.0000;
2015;7;14;17.0000;291.2556;58.4026;802.3748;0.9923;219.9818;0.0900;0.0000;0.0000;
2015;7;14;18.0000;290.9816;58.9946;802.6746;1.1262;211.7833;0.0396;0.0000;0.0000;
2015;7;14;19.0000;290.8682;57.9456;802.7820;1.1440;208.3598;0.0072;0.0000;0.0000;
2015;7;14;20.0000;290.8292;56.9952;802.6184;0.9924;211.8615;0.0000;0.0000;0.0000;
2015;7;14;21.0000;290.7896;55.8973;802.1357;0.8089;222.8709;0.0000;0.0000;0.0000;
2015;7;14;22.0000;290.5485;56.1672;801.5399;0.8006;236.4339;0.0000;0.0000;0.0000;
2015;7;14;23.0000;290.1658;57.5484;801.0864;1.0318;240.3607;0.0000;0.0000;0.0000;
2015;7;14;24.0000;289.6514;59.8334;800.8945;1.3286;240.8865;0.0036;0.0000;0.0000;
2015;7;15;1.0000;289.2309;61.7183;801.0586;1.6000;242.2191;0.0108;0.0000;0.0000;
2015;7;15;2.0000;288.9520;63.7144;801.4381;1.8048;240.8488;0.0252;0.0000;0.0000;
2015;7;15;3.0000;288.7173;65.2698;801.9070;1.9486;237.5462;0.0432;0.0000;0.0000;
2015;7;15;4.0000;288.9102;66.5861;802.3713;2.0336;234.9480;0.0396;0.0000;0.0000;
2015;7;15;5.0000;290.3533;62.2657;802.8789;2.6828;235.0788;0.0900;0.0000;0.0000;
2015;7;15;6.0000;291.7014;57.2537;803.1823;2.8590;241.5027;0.1440;0.0000;0.0000;
2015;7;15;7.0000;293.1362;52.0837;803.2550;2.3245;247.4352;0.1512;0.0000;0.0000;
2015;7;15;8.0000;294.2833;47.8807;803.0811;1.5744;255.4050;0.1584;0.0000;0.0000;
2015;7;15;9.0000;295.0941;44.8820;802.6438;1.0736;274.2198;0.1908;0.0000;0.0000;
2015;7;15;10.0000;295.6968;42.5738;801.9883;0.9468;301.3497;0.1980;0.0000;0.0000;
2015;7;15;11.0000;296.1349;40.9079;801.3599;1.1484;324.2447;0.1980;0.0000;0.0000;
2015;7;15;12.0000;296.2648;40.3128;800.8408;1.5967;331.6083;0.1764;0.0000;0.0000;
2015;7;15;13.0000;296.2260;40.3936;800.4898;1.9894;337.3290;0.1620;0.0000;0.0000;
2015;7;15;14.0000;295.8123;41.5697;800.4670;2.2632;341.3286;0.1476;0.0000;0.0000;
2015;7;15;15.0000;294.9955;44.3917;800.7378;2.3448;339.6593;0.1008;0.0000;0.0000;
2015;7;15;16.0000;293.3310;54.4614;801.0866;1.7660;333.4323;0.0972;0.0000;0.0000;
2015;7;15;17.0000;292.4629;58.2997;801.4813;1.6009;329.5655;0.1116;0.0000;0.0000;
2015;7;15;18.0000;292.3084;58.9728;801.9477;1.2813;330.7331;0.1548;0.0000;0.0000;
2015;7;15;19.0000;292.1456;59.3329;802.2947;0.9265;334.9104;0.2232;0.0000;0.0000;
2015;7;15;20.0000;291.8944;59.8864;802.4348;0.6301;332.2320;0.2736;0.0000;0.0000;
2015;7;15;21.0000;291.5244;60.5695;802.1828;0.4817;295.7838;0.2124;0.0000;0.0000;
2015;7;15;22.0000;291.0260;61.7237;801.6772;0.7488;267.7767;0.1152;0.0000;0.0000;
2015;7;15;23.0000;290.4014;62.9726;801.2053;1.0799;264.9306;0.0612;0.0000;0.0000;
2015;7;15;24.0000;289.8410;64.1587;800.9469;1.2802;261.7096;0.0396;0.0000;0.0000;
2015;7;16;1.0000;289.4477;65.1819;800.9557;1.3687;255.8586;0.0324;0.0000;0.0000;
2015;7;16;2.0000;289.1467;66.1897;801.2110;1.4029;248.2166;0.0540;0.0000;0.0000;
2015;7;16;3.0000;288.9263;67.0120;801.5938;1.4231;242.0699;0.1044;0.0000;0.0000;
2015;7;16;4.0000;289.2933;68.1248;802.0692;1.3203;237.4644;0.2124;0.0000;0.0000;
2015;7;16;5.0000;290.6906;64.6702;802.6432;1.4463;234.1733;0.4284;0.0000;0.0000;
2015;7;16;6.0000;291.6988;60.6919;803.0548;1.1213;242.9362;0.6840;0.0000;0.0000;
2015;7;16;7.0000;292.7388;56.6848;803.2299;0.6526;252.6056;0.8244;0.0000;0.0000;
2015;7;16;8.0000;293.7447;52.6812;803.0044;0.2992;272.0394;0.8532;0.0000;0.0000;
2015;7;16;9.0000;294.4371;49.8080;802.4834;0.3233;309.3994;0.7884;0.0000;0.0000;
2015;7;16;10.0000;295.2047;47.3108;801.8855;0.5372;305.6122;0.6012;0.0000;0.0000;
2015;7;16;11.0000;295.9038;45.1192;801.3101;0.7602;294.4061;0.4284;0.0000;0.0000;
2015;7;16;12.0000;296.3564;43.5557;800.7710;0.9676;278.3085;0.3132;0.0000;0.0000;
2015;7;16;13.0000;296.3967;43.0830;800.4356;1.1711;268.7477;0.2592;0.0000;0.0000;
2015;7;16;14.0000;295.9562;43.9783;800.4449;1.2676;270.7918;0.2052;0.0000;0.0000;
2015;7;16;15.0000;295.1262;47.4971;800.7701;1.2649;276.7919;0.1764;0.0000;0.0000;
2015;7;16;16.0000;293.4787;56.4901;801.2064;1.1387;283.7114;0.1476;0.0000;0.0000;
2015;7;16;17.0000;292.4963;60.2320;801.6688;1.3018;288.5452;0.1476;0.0000;0.0000;
2015;7;16;18.0000;291.8770;62.3124;802.2008;1.4599;286.3893;0.1080;0.0000;0.0000;
2015;7;16;19.0000;291.3096;63.9190;802.6741;1.5975;278.2224;0.0900;0.0000;0.0000;
2015;7;16;20.0000;290.7971;65.3399;802.9232;1.7304;269.4443;0.1152;0.0000;0.0000;
2015;7;16;21.0000;290.2207;67.2148;802.7505;1.8588;264.0642;0.1188;0.0000;0.0000;
2015;7;16;22.0000;289.8554;68.5024;802.2802;1.8402;261.3341;0.1080;0.0000;0.0000;
2015;7;16;23.0000;289.5786;69.2747;801.7693;1.7370;259.1111;0.1188;0.0000;0.0000;
2015;7;16;24.0000;289.3501;69.7696;801.4405;1.6784;257.6188;0.0972;0.0000;0.0000;
2015;7;17;1.0000;289.1535;70.1287;801.3491;1.6294;256.1076;0.0612;0.0000;0.0000;
2015;7;17;2.0000;288.9630;70.3581;801.4917;1.5773;254.1318;0.0288;0.0000;0.0000;
2015;7;17;3.0000;288.7616;70.6513;801.7441;1.5431;252.3061;0.0180;0.0000;0.0000;
2015;7;17;4.0000;289.0213;71.0015;802.0541;1.5590;251.7689;0.0144;0.0000;0.0000;
2015;7;17;5.0000;290.7151;67.3337;802.5783;2.2234;252.7306;0.0936;0.0000;0.0000;
2015;7;17;6.0000;292.2661;60.8730;802.9448;2.5832;261.1296;0.1764;0.0000;0.0000;
2015;7;17;7.0000;294.1095;52.9549;803.0309;2.1980;269.1310;0.1872;0.0000;0.0000;
2015;7;17;8.0000;295.5264;47.0050;802.8139;1.5182;274.1966;0.2016;0.0000;0.0000;
2015;7;17;9.0000;296.5553;42.7495;802.1714;1.3303;279.9030;0.1908;0.0000;0.0000;
2015;7;17;10.0000;297.2686;40.2271;801.3526;1.3875;287.3090;0.1476;0.0000;0.0000;
2015;7;17;11.0000;297.7805;38.8219;800.6800;1.3639;302.7159;0.1260;0.0000;0.0000;
2015;7;17;12.0000;297.9902;38.0984;800.1447;1.4125;321.0949;0.1152;0.0000;0.0000;
2015;7;17;13.0000;297.8687;38.0741;799.8820;1.5638;335.7699;0.1224;0.0000;0.0000;
2015;7;17;14.0000;297.3854;38.9747;799.9287;1.6487;345.1437;0.1044;0.0000;0.0000;
2015;7;17;15.0000;296.5453;41.7564;800.2609;1.5445;345.4236;0.0720;0.0000;0.0000;
2015;7;17;16.0000;295.0139;50.8678;800.6659;1.2896;337.9837;0.0792;0.0000;0.0000;
2015;7;17;17.0000;293.9940;54.7671;801.0772;1.3428;333.8294;0.2412;0.0000;0.0000;
2015;7;17;18.0000;293.2623;58.3556;801.5884;1.2905;336.0847;0.7776;0.0000;0.0000;
2015;7;17;19.0000;292.3016;63.3600;802.0778;1.2533;345.6185;2.1312;0.0000;0.0000;
2015;7;17;20.0000;291.1679;67.6221;802.3870;1.4967;357.4909;4.6656;0.0000;0.0000;
2015;7;17;21.0000;290.1995;72.8817;802.4468;1.6978;359.6601;6.5124;0.0000;0.0000;
2015;7;17;22.0000;289.7435;74.9162;802.1109;1.6488;332.6027;5.3928;0.0000;0.0000;
2015;7;17;23.0000;289.4581;75.3638;801.6751;1.8871;299.8107;3.1428;0.0000;0.0000;
2015;7;17;24.0000;289.2345;75.0157;801.3566;1.9975;288.4466;1.2240;0.0000;0.0000;
2015;7;18;1.0000;289.0633;74.3474;801.3566;1.7778;277.6260;0.2124;0.0000;0.0000;
2015;7;18;2.0000;288.9016;73.5092;801.5467;1.4674;262.7491;0.0108;0.0000;0.0000;
2015;7;18;3.0000;288.8157;71.9640;801.7928;1.1878;242.3061;0.0036;0.0000;0.0000;
2015;7;18;4.0000;289.0695;70.7375;802.1609;1.0099;220.0037;0.0036;0.0000;0.0000;
2015;7;18;5.0000;290.3273;65.9887;802.5353;1.1102;206.9490;0.0144;0.0000;0.0000;
2015;7;18;6.0000;291.9377;57.9774;802.6145;0.5232;245.5472;0.0396;0.0000;0.0000;
2015;7;18;7.0000;293.5612;51.8262;802.5020;0.7366;333.6278;0.0468;0.0000;0.0000;
2015;7;18;8.0000;294.9214;47.4919;802.1865;1.0178;3.8412;0.0504;0.0000;0.0000;
2015;7;18;9.0000;295.8942;44.4911;801.6971;0.7595;11.7985;0.0504;0.0000;0.0000;
2015;7;18;10.0000;296.6386;42.3633;801.1065;0.3886;10.7422;0.0720;0.0000;0.0000;
2015;7;18;11.0000;297.1272;41.1520;800.4688;0.1444;311.7982;0.0936;0.0000;0.0000;
2015;7;18;12.0000;297.3283;40.5673;799.9353;0.2711;239.6794;0.1224;0.0000;0.0000;
2015;7;18;13.0000;297.1655;40.9348;799.6670;0.3702;225.6403;0.1440;0.0000;0.0000;
2015;7;18;14.0000;296.6085;42.1828;799.6871;0.4239;238.9081;0.1584;0.0000;0.0000;
2015;7;18;15.0000;295.7877;45.5030;799.9183;0.6211;257.9247;0.1548;0.0000;0.0000;
2015;7;18;16.0000;294.8253;50.8998;800.2433;0.6978;261.9716;0.1584;0.0000;0.0000;
2015;7;18;17.0000;294.1728;53.0906;800.7318;0.8196;270.9863;0.1980;0.0000;0.0000;
2015;7;18;18.0000;293.4686;56.4454;801.3584;1.0242;284.5466;0.2268;0.0000;0.0000;
2015;7;18;19.0000;292.7616;58.7893;801.8028;1.2848;291.3086;0.1728;0.0000;0.0000;
2015;7;18;20.0000;292.0728;61.1865;801.9130;1.5123;289.1353;0.0864;0.0000;0.0000;
2015;7;18;21.0000;291.3823;62.8702;801.5979;1.6434;281.8123;0.0648;0.0000;0.0000;
2015;7;18;22.0000;290.7219;64.1429;801.1105;1.6580;273.2450;0.0432;0.0000;0.0000;
2015;7;18;23.0000;290.2325;65.0181;800.6870;1.5416;260.4946;0.0396;0.0000;0.0000;
2015;7;18;24.0000;289.8595;65.5022;800.4025;1.5395;244.4196;0.0360;0.0000;0.0000;
2015;7;19;1.0000;289.5631;65.8497;800.3728;1.5849;231.2532;0.0324;0.0000;0.0000;
2015;7;19;2.0000;289.3068;66.1737;800.7128;1.6327;218.9782;0.0324;0.0000;0.0000;
2015;7;19;3.0000;289.0361;66.7689;801.2395;1.7667;212.4014;0.0360;0.0000;0.0000;
2015;7;19;4.0000;289.3192;67.7665;801.7509;1.7530;211.9513;0.0324;0.0000;0.0000;
2015;7;19;5.0000;291.3623;62.9756;802.2736;2.3234;215.6836;0.0612;0.0000;0.0000;
2015;7;19;6.0000;293.1539;56.5047;802.5087;2.3964;229.6905;0.1152;0.0000;0.0000;
2015;7;19;7.0000;294.9557;49.8979;802.6040;1.8632;243.1634;0.0972;0.0000;0.0000;
2015;7;19;8.0000;296.3019;45.1117;802.4802;1.3719;258.4960;0.1152;0.0000;0.0000;
2015;7;19;9.0000;297.2171;41.8696;802.1259;1.2186;275.0813;0.1476;0.0000;0.0000;
2015;7;19;10.0000;297.5813;40.2031;801.5341;1.3741;279.0641;0.2088;0.0000;0.0000;
2015;7;19;11.0000;297.7288;39.3146;800.8561;1.4983;281.6853;0.2592;0.0000;0.0000;
2015;7;19;12.0000;297.4289;39.8076;800.3366;1.6758;287.1845;0.1944;0.0000;0.0000;
2015;7;19;13.0000;297.0920;41.0362;799.9947;1.8033;289.3638;0.2124;0.0000;0.0000;
2015;7;19;14.0000;296.5338;42.9775;799.9553;1.7947;293.6321;0.2268;0.0000;0.0000;
2015;7;19;15.0000;295.5973;46.5600;800.2377;1.7165;299.9880;0.2664;0.0000;0.0000;
2015;7;19;16.0000;294.0068;55.6771;800.6757;1.4661;315.9084;0.3456;0.0000;0.0000;
2015;7;19;17.0000;292.8354;59.9567;801.0826;1.6753;331.6944;0.4104;0.0000;0.0000;
2015;7;19;18.0000;292.1012;62.3971;801.4484;1.8563;336.7313;0.3276;0.0000;0.0000;
2015;7;19;19.0000;291.5218;63.6677;801.6172;1.8458;329.4931;0.1584;0.0000;0.0000;
2015;7;19;20.0000;290.9854;64.4864;801.5359;1.7277;319.2927;0.0792;0.0000;0.0000;
2015;7;19;21.0000;290.5857;64.8009;801.1197;1.5647;307.8815;0.0612;0.0000;0.0000;
2015;7;19;22.0000;290.2799;64.8698;800.5412;1.3476;295.2500;0.0432;0.0000;0.0000;
2015;7;19;23.0000;289.9829;65.0590;800.0539;1.2066;282.6212;0.0288;0.0000;0.0000;
2015;7;19;24.0000;289.7375;65.1141;799.7764;1.1046;269.5945;0.0144;0.0000;0.0000;
2015;7;20;1.0000;289.5113;65.1718;799.8036;1.0344;253.8352;0.0108;0.0000;0.0000;
2015;7;20;2.0000;289.2576;65.5144;800.0974;1.0634;238.4247;0.0072;0.0000;0.0000;
2015;7;20;3.0000;288.9570;66.0747;800.5235;1.2566;225.9989;0.0108;0.0000;0.0000;
2015;7;20;4.0000;289.1929;66.9232;800.9098;1.3977;218.9955;0.0324;0.0000;0.0000;
2015;7;20;5.0000;291.3808;61.8500;801.3092;1.9282;217.3266;0.1152;0.0000;0.0000;
2015;7;20;6.0000;293.2961;54.5485;801.5627;1.8289;223.1668;0.1584;0.0000;0.0000;
2015;7;20;7.0000;295.0550;47.8072;801.7028;1.2124;224.9058;0.1296;0.0000;0.0000;
2015;7;20;8.0000;296.3488;43.2581;801.4787;0.6898;224.6732;0.1224;0.0000;0.0000;
2015;7;20;9.0000;297.2639;40.0276;800.9188;0.3647;233.2749;0.1440;0.0000;0.0000;
2015;7;20;10.0000;297.9417;37.8627;800.2322;0.2535;254.5473;0.1584;0.0000;0.0000;
2015;7;20;11.0000;298.4191;36.2772;799.5838;0.2250;279.3147;0.1584;0.0000;0.0000;
2015;7;20;12.0000;298.5166;35.5429;799.1017;0.3698;276.2349;0.1188;0.0000;0.0000;
2015;7;20;13.0000;298.2927;35.8519;798.8798;0.5809;263.8182;0.1116;0.0000;0.0000;
2015;7;20;14.0000;297.7248;37.1452;798.9593;0.6689;269.8515;0.1080;0.0000;0.0000;
2015;7;20;15.0000;296.7842;40.4930;799.3351;0.7580;287.4552;0.1188;0.0000;0.0000;
2015;7;20;16.0000;295.1422;49.5296;799.8219;0.8168;300.4365;0.1260;0.0000;0.0000;
2015;7;20;17.0000;294.2167;53.0196;800.2473;0.9585;301.1131;0.1080;0.0000;0.0000;
2015;7;20;18.0000;293.7915;53.4759;800.6422;0.9617;295.1455;0.0648;0.0000;0.0000;
2015;7;20;19.0000;293.2744;54.0916;800.9581;0.9835;278.1857;0.0648;0.0000;0.0000;
2015;7;20;20.0000;292.6725;55.1676;801.1949;1.2173;264.2945;0.0792;0.0000;0.0000;
2015;7;20;21.0000;291.9991;57.1564;801.0604;1.5087;260.6171;0.0936;0.0000;0.0000;
2015;7;20;22.0000;291.3498;59.4614;800.6527;1.6183;259.5777;0.0900;0.0000;0.0000;
2015;7;20;23.0000;290.9119;61.4290;800.2667;1.5360;256.2844;0.0972;0.0000;0.0000;
2015;7;20;24.0000;290.5689;62.6146;800.0291;1.3742;249.6349;0.1260;0.0000;0.0000;
2015;7;21;1.0000;290.2516;63.5169;800.0833;1.2636;241.4333;0.1476;0.0000;0.0000;
2015;7;21;2.0000;290.0336;63.9329;800.3740;1.2317;235.3891;0.1728;0.0000;0.0000;
2015;7;21;3.0000;289.9041;64.1764;800.8070;1.1620;227.9202;0.1944;0.0000;0.0000;
2015;7;21;4.0000;290.2380;65.0671;801.2236;1.0402;216.5757;0.1908;0.0000;0.0000;
2015;7;21;5.0000;291.9378;60.4292;801.6952;1.2647;213.3136;0.1512;0.0000;0.0000;
2015;7;21;6.0000;293.6311;53.6012;802.0359;1.0239;212.3573;0.1620;0.0000;0.0000;
2015;7;21;7.0000;295.3602;46.8098;802.1658;0.7378;190.7426;0.1152;0.0000;0.0000;
2015;7;21;8.0000;296.6775;42.2819;801.9211;0.7452;178.9585;0.0900;0.0000;0.0000;
2015;7;21;9.0000;297.7071;39.1760;801.3784;0.7376;183.4570;0.0864;0.0000;0.0000;
2015;7;21;10.0000;298.4633;37.0312;800.7892;0.5327;195.5942;0.0864;0.0000;0.0000;
2015;7;21;11.0000;298.8907;35.5599;800.1757;0.4044;223.7486;0.0900;0.0000;0.0000;
2015;7;21;12.0000;298.9343;34.8418;799.6766;0.5011;247.7137;0.1116;0.0000;0.0000;
2015;7;21;13.0000;298.5796;35.1552;799.3654;0.6411;271.1247;0.1080;0.0000;0.0000;
2015;7;21;14.0000;297.8094;36.7369;799.3683;0.7996;294.1772;0.1440;0.0000;0.0000;
2015;7;21;15.0000;296.7523;40.6725;799.7334;0.9155;318.6346;0.1476;0.0000;0.0000;
2015;7;21;16.0000;294.9791;50.5717;800.2617;0.9145;328.8239;0.1764;0.0000;0.0000;
2015;7;21;17.0000;293.7523;56.1085;800.8405;1.0302;329.0021;0.1800;0.0000;0.0000;
2015;7;21;18.0000;293.0388;58.9382;801.4392;1.1376;326.9926;0.1764;0.0000;0.0000;
2015;7;21;19.0000;292.5496;60.7516;801.9161;1.1770;316.6881;0.1836;0.0000;0.0000;
2015;7;21;20.0000;291.9815;62.1911;802.0511;1.2240;302.4598;0.2304;0.0000;0.0000;
2015;7;21;21.0000;291.3893;63.4846;801.7573;1.3238;290.4396;0.2016;0.0000;0.0000;
2015;7;21;22.0000;290.9495;64.1658;801.2389;1.3730;281.4228;0.1764;0.0000;0.0000;
2015;7;21;23.0000;290.5786;64.4520;800.8227;1.3436;270.1878;0.1296;0.0000;0.0000;
2015;7;21;24.0000;290.2018;64.7396;800.6482;1.3873;258.6325;0.0936;0.0000;0.0000;
2015;7;22;1.0000;289.8841;65.0725;800.7737;1.4616;248.4159;0.0684;0.0000;0.0000;
2015;7;22;2.0000;289.4923;65.8030;801.1139;1.5226;238.1742;0.0396;0.0000;0.0000;
2015;7;22;3.0000;289.1522;66.5470;801.6384;1.5941;227.4879;0.0324;0.0000;0.0000;
2015;7;22;4.0000;289.4047;67.4560;802.1364;1.7422;221.3256;0.0360;0.0000;0.0000;
2015;7;22;5.0000;291.1430;63.3228;802.6246;2.3388;220.9219;0.1152;0.0000;0.0000;
2015;7;22;6.0000;292.8473;55.8800;802.9047;2.1558;220.8684;0.1440;0.0000;0.0000;
2015;7;22;7.0000;294.7150;48.2507;802.9980;1.6148;215.5544;0.1008;0.0000;0.0000;
2015;7;22;8.0000;296.0824;43.6672;802.7593;1.1414;215.0578;0.0972;0.0000;0.0000;
2015;7;22;9.0000;297.0395;40.6383;802.2511;0.7690;228.3001;0.1152;0.0000;0.0000;
2015;7;22;10.0000;297.7289;38.6867;801.6111;0.6151;252.8857;0.1332;0.0000;0.0000;
2015;7;22;11.0000;298.2168;37.3383;800.9580;0.6253;271.4746;0.1332;0.0000;0.0000;
2015;7;22;12.0000;298.3665;36.6347;800.4418;0.7538;276.2347;0.1368;0.0000;0.0000;
2015;7;22;13.0000;298.0873;36.8036;800.1282;0.9852;269.1836;0.1188;0.0000;0.0000;
2015;7;22;14.0000;297.4634;38.1560;800.0964;1.3149;264.3669;0.1116;0.0000;0.0000;
2015;7;22;15.0000;296.5017;41.0835;800.4538;1.5032;263.1588;0.1008;0.0000;0.0000;
2015;7;22;16.0000;294.6564;50.9721;801.0789;1.3473;263.1733;0.1332;0.0000;0.0000;
2015;7;22;17.0000;293.4427;55.0859;801.7709;1.3934;269.2173;0.1980;0.0000;0.0000;
2015;7;22;18.0000;292.6706;57.6490;802.4369;1.3796;280.4292;0.1980;0.0000;0.0000;
2015;7;22;19.0000;291.8823;61.3441;802.8517;1.4713;285.0081;0.1476;0.0000;0.0000;
2015;7;22;20.0000;291.1111;63.8307;802.8709;1.6427;283.3247;0.0972;0.0000;0.0000;
2015;7;22;21.0000;290.4412;65.7874;802.4409;1.7470;277.3431;0.0756;0.0000;0.0000;
2015;7;22;22.0000;289.9960;66.4999;801.8478;1.6998;270.6397;0.0576;0.0000;0.0000;
2015;7;22;23.0000;289.6539;66.7623;801.3525;1.6314;262.5662;0.0432;0.0000;0.0000;
2015;7;22;24.0000;289.3557;67.0347;801.1111;1.5860;252.3818;0.0504;0.0000;0.0000;
2015;7;23;1.0000;289.1025;67.3328;801.2273;1.5784;244.0340;0.0612;0.0000;0.0000;
2015;7;23;2.0000;288.8398;67.9432;801.5294;1.5440;238.2791;0.0576;0.0000;0.0000;
2015;7;23;3.0000;288.7516;67.9925;801.9716;1.4230;229.7258;0.0576;0.0000;0.0000;
2015;7;23;4.0000;289.1890;68.7255;802.3842;1.2981;215.3143;0.0540;0.0000;0.0000;
2015;7;23;5.0000;290.9886;65.0058;802.7295;1.5467;209.3347;0.1368;0.0000;0.0000;
2015;7;23;6.0000;292.5242;58.2845;802.9326;1.3108;204.4878;0.1656;0.0000;0.0000;
2015;7;23;7.0000;294.0951;51.4696;803.0101;0.9850;199.8375;0.1584;0.0000;0.0000;
2015;7;23;8.0000;295.2438;46.9853;802.8484;0.7831;217.6577;0.1656;0.0000;0.0000;
2015;7;23;9.0000;295.9999;44.0107;802.4316;0.6158;241.8034;0.2160;0.0000;0.0000;
2015;7;23;10.0000;296.5827;41.9056;801.8133;0.6129;269.6170;0.2052;0.0000;0.0000;
2015;7;23;11.0000;297.0079;40.2160;801.1102;0.7232;291.9567;0.1836;0.0000;0.0000;
2015;7;23;12.0000;297.0710;39.4034;800.5746;0.8819;299.3254;0.1728;0.0000;0.0000;
2015;7;23;13.0000;296.6420;39.9189;800.3564;1.1954;301.3370;0.1656;0.0000;0.0000;
2015;7;23;14.0000;296.1062;41.4352;800.4016;1.5728;304.6738;0.1440;0.0000;0.0000;
2015;7;23;15.0000;295.2428;45.3635;800.7234;1.6725;308.4184;0.1260;0.0000;0.0000;
2015;7;23;16.0000;293.6730;54.5170;801.1677;1.4623;306.8099;0.1260;0.0000;0.0000;
2015;7;23;17.0000;292.6908;58.9906;801.6173;1.4220;303.7877;0.1260;0.0000;0.0000;
2015;7;23;18.0000;292.1562;60.5068;802.0938;1.3556;302.0610;0.1152;0.0000;0.0000;
2015;7;23;19.0000;291.6463;61.6458;802.4881;1.3198;296.0888;0.1008;0.0000;0.0000;
