X_deg,Y_deg,Pop,Elevation,LandCover,NightLights,Slope,GHI,SolarRestriction,TravelHours,WindVel,SubstationDist,RoadDist,GridDistCurrent,GridDistPlan,Hydropower,HydropowerFID,HydropowerDist,X,Y,DistFromElectrified,Country,IsUrban,VIIRS
2.09715,6.34461,759.15314,4,14,7,0.20079,1848,1,0.03333,4.64041,24.70883,0.73959,0.83385,0.83385,290,7616,17.20769,400142.6573,701386.1682,1.11102,Benin,2,0.478482843
2.10717,6.34461,549.58447,2,14,6,0.12471,1849,1,0.05,4.86147,25.79339,1.11144,1.54521,1.54521,290,7616,18.24,401250.8738,701384.249,2.04527,Benin,2,0.266192645
2.11719,6.34461,532.64368,1,14,0,0.15661,1850,1,0.06667,4.9832,26.8799,1.48383,1.91327,1.91327,290,7616,19.28076,402359.0874,701382.3511,3.09669,Benin,2,0
2.12721,6.34461,440.48206,2,14,0,0.09783,1850,1,0.2,5.13556,27.10735,1.85678,2.22026,2.22026,290,7616,20.32868,403467.298,701380.4747,3.34739,Benin,1,0
2.14725,6.34461,437.95618,2,12,0,0.03094,1851,0,0.53333,5.19483,24.90296,2.43059,2.63138,2.63138,290,7616,22.44198,405683.7106,701376.7862,1.7987,Benin,1,0
2.15726,6.34461,371.39856,2,6,0,0.06918,1852,1,0.46667,5.26277,23.80164,2.68151,2.40185,2.40185,290,7616,23.50579,406791.9126,701374.9741,1.71373,Benin,1,0
2.16728,6.34461,510.20905,2,6,0,0.12471,1852,1,0.43333,5.35171,22.70102,2.93194,2.46163,2.46163,290,7616,24.57355,407900.1119,701373.1834,2.25743,Benin,2,0
2.1773,6.34461,394.23975,2,6,0,0.1142,1853,1,0.4,5.34507,21.6012,3.12614,2.55538,2.55538,290,7616,25.64476,409008.3083,701371.4141,2.80935,Benin,1,0
2.18732,6.34461,502.07431,1,11,0,0.19134,1854,0,0.45,5.37983,20.50233,3.312,2.05547,2.05547,290,7616,26.71901,410116.5021,701369.6663,1.74383,Benin,2,0
2.19734,6.34461,576.01862,2,11,0,0.13506,1854,0,0.23333,5.39055,19.40454,3.49793,0.94814,0.94814,290,7616,27.79595,411224.6931,701367.9398,0.66655,Benin,2,0
2.20736,6.34461,858.0235,2,11,0,0.13452,1854,0,0.21667,5.39891,18.30805,3.77353,0.16117,0.16117,290,7616,28.87527,412332.8815,701366.2348,0.55253,Benin,2,0
2.21738,6.34461,870.6438,2,11,0,0.13407,1855,0,0.23333,5.41029,17.2131,4.11398,1.26767,1.26767,290,7616,29.95672,413441.0672,701364.5512,1.61986,Benin,2,0
2.2274,6.34461,1132.34741,-1,12,0,0.08339,1855,0,0.26667,5.41956,16.11999,4.1776,2.37606,2.37606,290,7616,31.04008,414549.2503,701362.8891,2.72035,Benin,2,0
2.23742,6.34461,910.50348,2,12,0,0.04341,1854,0,0.26667,5.42544,15.02915,4.17654,3.48453,3.48453,290,7616,32.12515,415657.4309,701361.2483,3.57235,Benin,2,0
1.7966,6.35272,6.47618,9,14,0,0.0833,1806,1,1.03333,3.64662,10.07311,2.33554,3.44943,3.44943,290,7616,18.1704,366898.631,702350.3504,4.03432,Benin,1,0
1.80662,6.35272,8.25339,8,8,0,0.03094,1808,1,0.78333,3.59949,9.08414,2.71775,2.72403,2.72403,290,7616,17.11839,368006.9454,702347.785,3.24217,Benin,1,0
1.83667,6.35272,37.94979,5,14,0,0.02446,1812,1,0.66667,3.76968,6.35831,3.08765,1.69486,1.69486,290,7616,14.01466,371331.8649,702340.2177,0.33433,Benin,1,0.084245056
1.84669,6.35272,123.14434,5,14,0,0.03459,1813,1,0.58333,3.86164,5.59569,2.50423,0.76583,0.76583,290,7616,13.00447,372440.1637,702337.7382,1.24915,Benin,1,0.066561662
1.85671,6.35272,66.134,6,14,0,0.05469,1813,1,0.55,3.91384,4.96518,2.12467,0.06415,0.06415,290,7616,12.01161,373548.4586,702335.2801,1.80079,Benin,1,0
1.86673,6.35272,36.25105,7,14,0,0.0451,1813,1,0.58333,3.93867,4.52235,1.74532,0.07885,0.07885,290,7616,11.04079,374656.7497,702332.8435,0.72858,Benin,1,0
1.89679,6.35272,176.37268,9,14,0,0.18594,1816,1,0.6,3.95018,4.75312,0.04353,0.40798,0.40798,290,7616,8.33689,377981.6006,702325.6624,0.96205,Benin,1,0.357342362
1.90681,6.35272,212.37988,4,14,0,0.17535,1817,1,0.58333,3.88711,5.3123,0.4729,1.23332,1.23332,290,7616,7.54675,379089.8769,702323.3117,0.3571,Benin,1,0.134283826
1.91683,6.35272,216.9108,1,12,0,0.14877,1819,0,0.56667,3.94058,6.02548,0.5151,2.3094,2.3094,290,7616,6.84547,380198.1495,702320.9824,0.50133,Benin,1,0
1.93687,6.35272,177.65695,-1,12,0,0.0451,1821,0,0.53333,4.14323,7.73631,0.11731,4.0204,4.0204,290,7616,5.83497,382414.684,702316.3881,2.01148,Benin,1,0
1.94688,6.35272,268.99728,1,14,0,0.09783,1823,1,0.48333,4.025,8.67806,0.15676,4.00883,4.00883,290,7616,5.59698,383522.9459,702314.1232,2.58764,Benin,2,0
1.9569,6.35272,264.30487,-2,12,0,0.18627,1824,0,0.43333,3.90408,9.65527,0.42333,4.23333,4.23333,290,7616,5.5734,384631.2043,702311.8797,2.97034,Benin,1,0
1.96692,6.35272,147.66652,6,14,0,0.19809,1825,1,0.38333,3.94283,10.65821,0.91863,4.71475,4.71475,290,7616,5.76688,385739.4593,702309.6577,3.66163,Benin,1,0
1.97694,6.35272,43.77807,6,14,0,0.19809,1825,1,0.36667,3.91325,11.68024,1.71737,4.23338,4.23338,290,7616,6.15697,386847.7109,702307.4572,2.61885,Benin,1,0
1.99698,6.35272,176.37268,3,14,0,0.58257,1827,1,0.25,3.95225,13.7645,2.82721,3.59876,3.59876,290,7616,7.38806,389064.2038,702303.1204,0.40218,Benin,1,0.213258758
2.007,6.35272,232.08664,6,14,0,0.55211,1828,1,0.21667,3.93376,14.82107,2.39756,3.20524,3.20524,290,7616,8.16131,390172.4452,702300.9843,0.70701,Benin,1,0.073489763
2.02704,6.35272,116.64651,10,14,0,0.5042,1830,1,0.15,3.93354,16.95412,1.16644,2.06192,2.06192,290,7616,9.90083,392388.9182,702296.7762,2.09216,Benin,1,0
2.03706,6.35272,112.05341,21,14,0,0.43104,1831,1,0.05,3.90208,18.02824,0.52392,1.53966,1.53966,290,7616,10.83616,393497.1498,702294.7044,2.49552,Benin,1,0
2.04708,6.35272,133.30804,7,14,0,0.47689,1832,1,0.03333,3.78129,19.10629,0.14607,1.17296,1.17296,290,7616,11.8015,394605.3783,702292.6541,1.38706,Benin,1,0
2.05709,6.35272,429.78519,15,14,6,0.47939,1834,1,0.01667,3.81552,20.18763,0.24089,0.80705,0.80705,290,7616,12.79008,395713.6036,702290.6252,0.27902,Benin,1,0.360328674
2.06711,6.35272,928.21289,17,14,10,0.30034,1835,1,0.01667,3.93974,21.27176,0.61963,0.62939,0.62939,290,7616,13.79689,396821.8257,702288.6177,0.67839,Benin,2,0.732303262
2.07713,6.35272,1422.52527,14,14,12,0.22839,1836,1,0.03333,4.01097,22.35828,0.59158,0.25912,0.25912,290,7616,14.81821,397930.0448,702286.6317,0.30183,Benin,2,1.459243894
2.08715,6.35272,1814.8064,9,13,11,0.18627,1838,1,0,4.03879,23.44686,0.47926,0.11958,0.11958,290,7616,15.85125,399038.2607,702284.6672,0.23415,Benin,2,2.243431807
2.09717,6.35272,2240.42163,5,14,10,0.26613,1840,1,0,4.09316,24.53722,0.10857,0.17848,0.17848,290,7616,16.89386,400146.4737,702282.7241,0.78462,Benin,3,0.981717944
2.10719,6.35272,1495.74878,7,14,9,0.22148,1841,1,0.01667,4.14585,25.62913,0.26735,0.69204,0.69204,290,7616,17.94436,401254.6836,702280.8024,1.88928,Benin,2,0.388704062
2.11721,6.35272,1215.35522,8,14,6,0.14715,1841,1,0.01667,4.10852,26.72241,0.64082,1.05012,1.05012,290,7616,19.00145,402362.8906,702278.9022,2.99679,Benin,2,0.278735489
2.12723,6.35272,749.85724,9,14,0,0.11627,1842,1,0.03333,4.18492,27.02805,1.01299,1.3599,1.3599,290,7616,20.06408,403471.0947,702277.0235,3.00261,Benin,2,0
2.13725,6.35272,538.45428,6,14,0,0.19351,1843,1,0.21667,4.38484,25.92232,1.30691,1.67107,1.67107,290,7616,21.13142,404579.2958,702275.1662,1.95119,Benin,1,0
2.14727,6.35272,414.00153,5,14,0,0.21011,1844,1,0.31667,4.52376,24.81684,1.55742,1.8482,1.8482,290,7616,22.2028,405687.4941,702273.3304,1.02772,Benin,2,0
2.15729,6.35272,278.94803,5,14,0,0.20169,1845,1,0.33333,4.46258,23.71163,1.80838,1.50523,1.50523,290,7616,23.27764,406795.6896,702271.516,0.87343,Benin,1,0
2.1673,6.35272,502.39279,6,14,0,0.19351,1846,1,0.16667,4.44115,22.60675,2.05636,1.56613,1.56613,290,7616,24.3555,407903.8822,702269.7231,1.71089,Benin,2,0
2.17732,6.35272,385.75085,5,10,0,0.14261,1846,1,0.28333,4.45692,21.50224,2.24229,1.67191,1.67191,290,7616,25.436,409012.0721,702267.9516,1.98168,Benin,2,0
2.18734,6.35272,232.33693,3,11,0,0.14261,1848,0,0.28333,4.48875,20.39817,2.42831,2.0165,2.0165,290,7616,26.5188,410120.2592,702266.2016,1.77112,Benin,1,0
2.19736,6.35272,269.44272,4,11,0,0.14219,1848,0,0.33333,4.70538,19.2946,2.61439,0.90978,0.90978,290,7616,27.60364,411228.4437,702264.473,0.6953,Benin,1,0
2.20738,6.35272,544.84546,7,11,0,0.11627,1849,0,0.16667,4.69273,18.19164,2.92078,0.19877,0.19877,290,7616,28.69028,412336.6255,702262.7659,0.41544,Benin,2,0.374516219
2.2174,6.35272,297.47809,3,12,0,0.15235,1849,0,0.33333,4.64186,17.08939,3.26114,1.30699,1.30699,290,7616,29.77853,413444.8046,702261.0802,1.52295,Benin,1,0
2.22742,6.35272,293.9888,5,12,0,0.10084,1850,0,0.28333,4.72703,15.988,3.28079,2.41391,2.41391,290,7616,30.86823,414552.9812,702259.416,2.63131,Benin,1,0
2.23744,6.35272,239.06372,2,11,0,0.03944,1849,0,0.25,4.89321,14.88767,3.27973,3.38505,3.38505,290,7616,31.95921,415661.1552,702257.7732,2.90665,Benin,1,0
2.24746,6.35272,222.91275,3,11,5,0.03459,1849,0,0.3,4.89472,13.78865,3.27866,3.38504,3.38504,290,7616,33.05135,416769.3266,702256.1519,2.21351,Benin,1,0
2.25748,6.35272,511.33972,1,11,6,0.09281,1849,0,0.33333,4.86965,12.69128,3.23686,3.38504,3.38504,290,7616,34.14455,417877.4956,702254.552,1.95145,Benin,2,0
2.2675,6.35272,832.95886,2,12,7,0.13705,1850,0,0.1,4.8104,11.59602,3.14364,3.38504,3.38504,290,7616,35.23871,418985.6621,702252.9736,2.2747,Benin,2,0
2.27752,6.35272,1119.01697,3,12,7,0.21011,1850,0,0.08333,4.94759,10.50355,3.0609,3.38504,3.38504,290,7616,36.33373,420093.8262,702251.4166,2.99966,Benin,2,0
2.28753,6.35272,900.05365,4,12,7,0.05178,1850,0,0.08333,4.91795,9.41482,3.18967,3.38504,3.38504,290,7616,37.42954,421201.9878,702249.8811,3.90885,Benin,2,0
2.29755,6.35272,720.85187,2,12,7,0.06099,1850,0,0.05,4.94022,8.33131,3.17933,3.38505,3.38505,290,7616,38.52607,422310.1471,702248.367,3.35376,Benin,2,0
2.30757,6.35272,881.50897,5,12,9,0.07866,1850,0,0.03333,5.01123,7.25536,3.16899,3.38505,3.38505,290,7616,39.62327,423418.3041,702246.8744,2.55895,Benin,2,0
2.31759,6.35272,958.58032,3,12,10,0.0727,1849,0,0.05,5.00169,6.19089,3.03963,3.38506,3.38506,290,7616,40.72108,424526.4587,702245.4032,2.07517,Benin,2,0
2.32761,6.35272,1634.57007,6,12,14,0.06983,1849,0,0.03333,5.03286,5.14507,2.70379,3.38506,3.38506,290,7616,41.81945,425634.6111,702243.9535,1.45507,Benin,2,1.262156248
2.33763,6.35272,2204.41211,6,10,18,0.05817,1849,1,0,5.16347,4.13205,2.39,2.94192,2.94192,290,7616,42.91834,426742.7613,702242.5252,0.42132,Benin,3,3.153237104
2.34765,6.35272,3281.84326,5,10,23,0.02769,1849,1,0,5.21513,3.18331,2.45784,2.80178,2.80178,290,7616,44.01772,427850.9092,702241.1183,0.31546,Benin,3,6.179509163
2.36769,6.35272,7385.70654,6,13,44,0.09769,1850,1,0,5.08765,1.90405,2.78055,2.41688,2.41688,4224,13960,44.23344,430067.1987,702238.369,0.17117,Benin,3,7.389921665
2.37771,6.35272,10723.76758,9,10,52,0.13344,1850,1,0,4.98968,2.01438,1.99803,2.00521,2.00521,4224,13960,43.93746,431175.3402,702237.0265,0.56214,Benin,3,10.32079125
2.38773,6.35272,13382.86035,6,13,58,0.16091,1850,1,0,4.81519,2.63582,1.21463,1.5936,1.5936,4224,13960,43.6676,432283.4797,702235.7054,0.57802,Benin,3,18.59162331
2.39774,6.35272,15235.81348,10,13,60,0.16195,1849,1,0,4.75447,2.51737,0.43297,1.18214,1.18214,4224,13960,43.42435,433391.6172,702234.4058,0.54747,Benin,3,18.69458199
2.40776,6.35272,17129.24219,10,13,62,0.13171,1849,1,0,4.65437,2.5013,0.35161,0.77103,0.77103,4224,13960,43.20816,434499.7526,702233.1277,0.43631,Benin,3,18.88876152
2.41778,6.35272,17044.80078,10,13,61,0.12675,1848,1,0,4.84898,2.93827,0.52385,0.36151,0.36151,4224,13960,43.01943,435607.8861,702231.871,0.36276,Benin,3,23.80245972
2.4278,6.35272,14677.27344,9,13,59,0.15918,1846,1,0,5.07144,3.66985,0.36155,0.06295,0.06295,4224,13960,42.85853,436716.0177,702230.6357,0.29515,Benin,3,24.05742645
2.43782,6.35272,12483.96094,11,13,54,0.20578,1843,1,0,5.19202,4.55629,0.44799,0.58074,0.58074,4224,13960,42.72577,437824.1473,702229.4219,0.12248,Benin,3,19.61814308
1.79662,6.36083,25.56953,4,14,0,0.06378,1797,1,0.91667,3.54046,9.72053,1.4678,4.10015,4.10015,290,7616,17.91452,366902.6501,703246.9963,4.37128,Benin,1,0
1.80663,6.36083,12.442,5,14,0,0.10319,1799,1,0.78333,3.63944,8.69178,1.96411,3.51246,3.51246,290,7616,16.84667,368010.9579,703244.4277,3.27575,Benin,1,0
1.81665,6.36083,11.35334,9,14,0,0.09409,1800,1,0.75,3.72874,7.68524,2.79764,3.21267,3.21267,290,7616,15.78442,369119.2617,703241.8806,2.19332,Benin,1,0
1.82667,6.36083,15.5656,6,14,0,0.11155,1801,1,0.7,3.73801,6.7109,3.70168,3.11127,3.11127,290,7616,14.72899,370227.5616,703239.355,1.1612,Benin,1,0
1.83669,6.36083,72.21159,5,14,0,0.07004,1802,1,0.66667,3.75824,5.78506,3.80911,2.18293,2.18293,290,7616,13.68194,371335.8577,703236.8509,0.5863,Benin,1,0
1.84671,6.36083,196.03728,2,14,0,0.0902,1804,1,0.56667,3.78178,4.93509,3.34562,1.23215,1.23215,290,7616,12.64537,372444.1498,703234.3683,1.34042,Benin,1,0
1.85673,6.36083,92.65488,4,14,0,0.13705,1803,1,0.53333,3.85631,4.20722,2.96641,0.25316,0.25316,290,7616,11.62208,373552.4381,703231.9071,1.8768,Benin,1,0
1.86675,6.36083,77.28677,0,14,0,0.19474,1803,1,0.55,3.89607,3.67475,2.58745,0.72755,0.72755,290,7616,10.6159,374660.7227,703229.4675,0.90269,Benin,1,0
1.87677,6.36083,155.773,3,14,0,0.21711,1804,1,0.55,3.92539,3.42992,1.87938,0.80536,0.80536,290,7616,9.63221,375769.0034,703227.0493,0.75162,Benin,1,0
1.88679,6.36083,207.96486,0,14,0,0.2537,1804,1,0.58333,3.91827,3.53304,0.77976,0.65495,0.65495,290,7616,8.67865,376877.2804,703224.6526,0.92019,Benin,1,0
1.89681,6.36083,512.1554,4,14,0,0.26342,1806,1,0.58333,3.94463,3.957,0.29158,0.49629,0.49629,290,7616,7.76634,377985.5538,703222.2775,0.54356,Benin,1,0.184141755
1.90683,6.36083,717.68829,4,14,0,0.13171,1807,1,0.53333,3.84378,4.61419,1.3561,1.26707,1.26707,290,7616,6.9116,379093.8234,703219.9238,0.41623,Benin,1,0.157765344
1.91685,6.36083,687.79053,7,14,0,0.07337,1809,1,0.51667,3.86769,5.42043,1.41116,2.32857,2.32857,290,7616,6.13857,380202.0895,703217.5915,0.52722,Benin,1,0.163791105
1.92686,6.36083,370.07889,1,12,0,0.13351,1810,0,0.53333,3.87407,6.31893,1.24654,3.37538,3.37538,290,7616,5.48189,381310.3519,703215.2808,0.97524,Benin,1,0
1.93688,6.36083,102.40375,0,12,0,0.06653,1811,0,0.73333,3.85872,7.27559,0.98021,3.12466,3.12466,290,7616,4.98775,382418.6108,703212.9916,1.80102,Benin,1,0
1.9469,6.36083,124.40566,1,12,0,0.17535,1814,0,0.7,3.81189,8.27025,0.71493,3.11503,3.11503,290,7616,4.70761,383526.8661,703210.7238,1.70817,Benin,1,0
1.95692,6.36083,291.55417,6,12,0,0.28627,1814,0,0.61667,3.81438,9.2907,0.44736,3.39977,3.39977,290,7616,4.68005,384635.1179,703208.4776,2.24712,Benin,2,0
1.96694,6.36083,227.18164,6,14,0,0.28627,1814,1,0.38333,3.90324,10.32932,0.33163,3.98382,3.98382,290,7616,4.90934,385743.3663,703206.2528,3.10464,Benin,1,0
1.97696,6.36083,113.34411,7,14,0,0.29063,1816,1,0.31667,3.83944,11.38112,1.34801,3.48176,3.48176,290,7616,5.36262,386851.6112,703204.0495,2.77213,Benin,1,0
1.98698,6.36083,130.99982,6,14,0,0.59557,1817,1,0.28333,3.89994,12.44277,2.38906,2.95006,2.95006,290,7616,5.98926,387959.8528,703201.8677,1.76417,Benin,1,0
1.997,6.36083,215.75008,20,14,0,0.6265,1818,1,0.23333,4.03737,13.51194,2.00921,2.71573,2.71573,290,7616,6.74108,389068.091,703199.7073,0.99878,Benin,1,0.116292693
2.00702,6.36083,427.19376,23,14,0,0.55048,1819,1,0.2,4.00156,14.58698,1.56982,2.46233,2.46233,290,7616,7.58093,390176.3258,703197.5685,1.15778,Benin,1,0
2.02706,6.36083,171.61542,24,14,0,0.2276,1820,1,0.1,3.95922,16.75014,0.4489,1.27663,1.27663,290,7616,9.42865,392392.7856,703193.3552,1.41879,Benin,1,0
2.03708,6.36083,128.02263,19,14,0,0.05469,1821,1,0.05,3.8362,17.83668,0.21822,0.73969,0.73969,290,7616,10.40673,393501.0107,703191.2809,2.39213,Benin,1,0
2.0471,6.36083,333.65079,23,14,6,0.26342,1822,1,0.01667,3.88871,18.92576,0.70015,0.32743,0.32743,290,7616,11.40868,394609.2325,703189.2279,1.6399,Benin,1,0.235020235
2.05711,6.36083,1502.30774,19,14,7,0.20897,1823,1,0,3.77309,20.01697,1.08167,0.04221,0.04221,290,7616,12.42873,395717.4512,703187.1965,0.92093,Benin,3,0.872342527
2.06713,6.36083,2958.24072,17,13,13,0.15469,1824,1,0,3.77542,21.10998,1.46295,0.20918,0.20918,290,7616,13.46276,396825.6668,703185.1866,0.408,Benin,3,1.023109794
2.07715,6.36083,3796.6958,19,13,15,0.22148,1825,1,0,3.82313,22.20453,1.48803,0.06861,0.06861,290,7616,14.5078,397933.8792,703183.1981,0.44518,Benin,3,2.330426216
2.08717,6.36083,4833.29492,15,13,15,0.35273,1828,1,0,3.79285,23.30039,1.32212,0.32377,0.32377,290,7616,15.56161,399042.0886,703181.2311,0.25014,Benin,3,2.231491804
2.09719,6.36083,4229.42236,15,10,14,0.31739,1828,1,0,4.01251,24.39739,0.94916,0.1203,0.1203,290,7616,16.62253,400150.295,703179.2856,1.04022,Benin,3,1.474518895
2.10721,6.36083,2529.81104,8,14,10,0.15469,1829,1,0,4.03741,25.49539,0.57734,0.11027,0.11027,290,7616,17.68929,401258.4983,703177.3616,2.07685,Benin,3,0.829925895
2.11723,6.36083,1561.97083,6,14,6,0.19134,1830,1,0,4.05333,26.59425,0.20639,0.18996,0.18996,290,7616,18.76088,402366.6987,703175.459,3.1592,Benin,3,0.444908589
2.12725,6.36083,1146.80725,5,14,5,0.21573,1831,1,0.01667,4.07624,26.97835,0.16873,0.50021,0.50021,290,7616,19.83653,403474.8962,703173.578,2.90428,Benin,2,0
2.13727,6.36083,1067.30994,9,14,0,0.21011,1833,1,0.08333,4.16647,25.8706,0.43589,0.81071,0.81071,290,7616,20.9156,404583.0907,703171.7184,1.79762,Benin,2,0
2.14729,6.36083,658.04187,9,14,0,0.20079,1834,1,0.1,4.22296,24.76291,0.68459,1.1372,1.1372,290,7616,21.9976,405691.2824,703169.8803,0.69687,Benin,2,0
2.15731,6.36083,414.46738,8,14,0,0.22523,1835,1,0.26667,4.14206,23.6553,0.93513,0.60917,0.60917,290,7616,23.08211,406799.4713,703168.0636,0.44435,Benin,2,0
2.16733,6.36083,723.03418,9,14,0,0.39209,1836,1,0.13333,4.26423,22.54778,1.17279,0.6708,0.6708,290,7616,24.16879,407907.6574,703166.2685,1.53846,Benin,2,0.299013257
2.17735,6.36083,665.41364,7,14,6,0.46534,1837,1,0.11667,4.32927,21.44037,1.359,0.78741,0.78741,290,7616,25.25737,409015.8407,703164.4948,1.25308,Benin,2,0.359234065
2.18736,6.36083,302.08069,8,14,6,0.07734,1839,1,0.11667,4.32777,20.33307,1.5452,1.36653,1.36653,290,7616,26.34761,410124.0212,703162.7426,0.88613,Benin,1,0.364179283
2.19738,6.36083,280.9342,5,14,6,0.03094,1840,1,0.23333,4.43976,19.22591,1.73364,0.85866,0.85866,290,7616,27.4393,411232.1991,703161.0119,1.15986,Benin,1,0.439047039
2.2074,6.36083,381.10425,6,14,6,0.05469,1841,1,0.11667,4.46795,18.11891,2.06803,0.24673,0.24673,290,7616,28.53229,412340.3743,703159.3027,1.01965,Benin,2,0.737323344
2.21742,6.36083,220.89738,6,14,6,0.08818,1841,1,0.25,4.47136,17.01211,2.38503,1.35212,1.35212,290,7616,29.62643,413448.5469,703157.6149,1.78654,Benin,1,0.467524111
2.22744,6.36083,145.61571,5,14,6,0.10319,1842,1,0.11667,4.46605,15.90555,2.38397,2.45751,2.45751,290,7616,30.7216,414556.7168,703155.9486,2.7931,Benin,1,0.480148673
2.23746,6.36083,144.40984,8,14,6,0.04892,1842,1,0.25,4.45194,14.79928,2.38291,2.48823,2.48823,290,7616,31.81769,415664.8842,703154.3038,2.39667,Benin,1,0.465377212
2.24748,6.36083,228.06732,2,14,6,0.09905,1842,1,0.08333,4.48027,13.69337,2.38185,2.48823,2.48823,290,7616,32.91461,416773.0491,703152.6805,1.48337,Benin,1,0.523856342
2.2575,6.36083,699.12341,4,14,7,0.10084,1842,1,0.08333,4.38274,12.58791,2.34295,2.48823,2.48823,290,7616,34.01227,417881.2115,703151.0786,1.05562,Benin,2,0.561542571
2.26752,6.36083,991.84412,3,14,8,0.09409,1842,1,0.05,4.37342,11.48304,2.24973,2.48823,2.48823,290,7616,35.11062,418989.3714,703149.4983,1.57665,Benin,2,0.599820256
2.27754,6.36083,1357.00513,2,14,9,0.07337,1843,1,0.03333,4.48632,10.37895,2.16408,2.48823,2.48823,290,7616,36.20958,420097.5288,703147.9394,2.51294,Benin,2,0.697942793
2.28756,6.36083,1301.4502,-1,14,9,0.04892,1843,1,0.03333,4.48726,9.27591,2.2929,2.48823,2.48823,290,7616,37.3091,421205.6839,703146.4019,3.33103,Benin,2,0.729304373
2.29758,6.36083,1026.05469,1,14,10,0.03944,1843,1,0.2,4.30043,8.17435,2.28255,2.48824,2.48824,290,7616,38.40914,422313.8366,703144.886,2.89964,Benin,2,0.729197443
2.30759,6.36083,1447.67798,0,13,13,0.07734,1843,1,0,4.29283,7.07496,2.27221,2.48825,2.48825,290,7616,39.50965,423421.987,703143.3915,1.92717,Benin,3,0
2.31761,6.36083,1818.33398,3,14,16,0.06918,1843,1,0,4.27209,5.97893,2.18443,2.48826,2.48826,290,7616,40.61059,424530.1351,703141.9185,1.21558,Benin,3,1.2157619
2.32763,6.36083,2902.86035,1,14,21,0.06653,1843,1,0,4.33249,4.88854,1.84811,2.48827,2.48827,290,7616,41.71194,425638.2809,703140.467,1.30338,Benin,3,1.768560052
2.33765,6.36083,3855.54028,3,14,27,0.07004,1844,1,0,4.41808,3.80861,1.51322,2.10734,2.10734,290,7616,42.81365,426746.4244,703139.037,0.69999,Benin,3,3.154127598
2.34767,6.36083,4655.46338,3,14,35,0.03094,1844,1,0,4.52086,2.75151,1.60289,1.90829,1.90829,290,7616,43.91569,427854.5658,703137.6284,0.94709,Benin,3,6.147358418
2.35769,6.36083,6002.21338,2,13,50,0.01094,1844,1,0,4.42092,1.75887,2.00378,1.99453,1.99453,4224,13960,43.69998,428962.705,703136.2413,0.68666,Benin,3,4.479076386
2.36771,6.36083,10139.44434,3,14,56,0.06918,1844,1,0,4.33537,1.03636,2.14396,1.58298,1.58298,4224,13960,43.37213,430070.8421,703134.8757,0.83051,Benin,3,5.390540123
2.37773,6.36083,14566.00586,3,13,61,0.13171,1844,1,0,4.25645,1.22963,1.36122,1.17162,1.17162,4224,13960,43.0703,431178.9771,703133.5315,0.21463,Benin,3,7.456012726
2.38775,6.36083,15010.79492,7,13,63,0.13836,1843,1,0,4.14801,2.09941,0.57827,0.76073,0.76073,4224,13960,42.79505,432287.11,703132.2088,0.31319,Benin,3,7.116326809
2.39777,6.36083,15445.62891,7,13,63,0.19102,1842,1,0,4.11631,1.65807,0.20666,0.35091,0.35091,4224,13960,42.54688,433395.2408,703130.9076,0.49327,Benin,3,9.758255959
2.40779,6.36083,17406.7832,9,13,63,0.17671,1841,1,0,4.079,1.63532,0.98837,0.06859,0.06859,4224,13960,42.32627,434503.3697,703129.6279,0.23262,Benin,3,10.63933849
2.41781,6.36083,17812.56836,9,13,63,0.11831,1840,1,0,4.15087,2.24876,1.41813,0.4748,0.4748,4224,13960,42.13366,435611.4966,703128.3696,0.38683,Benin,3,14.85306931
2.42783,6.36083,17264.28125,8,13,63,0.13529,1838,1,0,4.35246,3.14596,1.23893,0.8862,0.8862,4224,13960,41.96943,436719.6216,703127.1328,0.23536,Benin,3,14.23226643
2.43784,6.36083,15935.56152,7,13,62,0.18733,1835,1,0,4.66895,4.14666,1.19582,1.29785,1.29785,4224,13960,41.83392,437827.7447,703125.9175,0.25293,Benin,3,11.2832613
2.44786,6.36083,13749.93066,8,13,59,0.18183,1834,1,0,4.6239,5.19134,1.18878,2.00496,2.00496,4224,13960,41.72741,438935.8659,703124.7237,0.42616,Benin,3,14.14184666
2.45788,6.36083,14809.07031,9,13,48,0.1213,1833,1,0,4.73599,6.25802,1.85648,2.96866,2.96866,4224,13960,41.65011,440043.9852,703123.5513,0.31176,Benin,3,11.73182774
2.4679,6.36083,13631.91894,7,13,0,0.1113,1832,1,0,4.98151,7.3371,2.81735,3.20787,3.20787,4224,13960,41.6022,441152.1028,703122.4004,0.31169,Benin,3,9.436882973
2.518,6.36083,1856.77014,4,12,24,0.097,1830,0,0.03333,5.20747,12.80811,7.52042,1.11207,1.11207,4224,13960,41.80473,446692.6648,703116.968,1.86184,Benin,2,3.204811573
1.80665,6.36894,50.65286,3,14,0,0.0589,1790,1,0.81667,3.52989,8.37742,1.37633,4.34316,4.34316,290,7616,16.61896,368014.9755,704141.076,3.54373,Benin,1,0
1.82669,6.36894,36.13212,3,14,0,0.06563,1792,1,0.71667,3.70315,6.29913,3.03352,3.59913,3.59913,290,7616,14.4683,370231.5661,704135.997,1.78453,Benin,1,0
1.85675,6.36894,53.02314,2,14,0,0.02446,1794,1,0.53333,3.72174,3.51525,3.80857,0.67313,0.67313,290,7616,11.29049,373556.4227,704128.5398,2.32605,Benin,1,0
